Entity,Code,Year,gdp_pc,GDP per capita (Annotations),polity_score,conflict_deaths,gdp_growth,econ_collapse,is_dictatorship,is_war
Eritrea,ERI,1989,,,,6602.0,,0,0,1
Eritrea,ERI,1990,,,,30702.0,,0,0,1
Eritrea,ERI,1991,,,,6042.0,,0,0,1
Eritrea,ERI,1992,,,,0.0,,0,0,0
Eritrea,ERI,1993,,,-6.0,0.0,,0,1,0
Eritrea,ERI,1994,,,-6.0,0.0,,0,1,0
Eritrea,ERI,1995,,,-6.0,0.0,,0,1,0
Eritrea,ERI,1996,,,-6.0,0.0,,0,1,0
Eritrea,ERI,1997,,,-6.0,31.0,,0,1,1
Eritrea,ERI,1998,,,-6.0,792.0,,0,1,1
Eritrea,ERI,1999,,,-6.0,45191.0,,0,1,1
Eritrea,ERI,2000,,,-6.0,49976.0,,0,1,1
Eritrea,ERI,2001,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2002,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2003,,,-7.0,57.0,,0,1,1
Eritrea,ERI,2004,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2005,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2006,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2007,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2008,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2009,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2010,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2011,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2012,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2013,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2014,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2015,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2016,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2017,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2018,,,-7.0,0.0,,0,1,0
Eritrea,ERI,2019,,,,0.0,,0,0,0
Eritrea,ERI,2020,,,,0.0,,0,0,0
Eritrea,ERI,2021,,,,30.0,,0,0,1
Eritrea,ERI,2022,,,,5.0,,0,0,0
Eritrea,ERI,2023,,,,0.0,,0,0,0
Eritrea,ERI,2024,,,,0.0,,0,0,0
Eritrea,ERI,2025,,,,0.0,,0,0,0
Estonia,EST,1855,1787.0,,,0.0,,0,0,0
Estonia,EST,1917,,,8.0,0.0,,0,0,0
Estonia,EST,1919,,,10.0,0.0,,0,0,0
Estonia,EST,1920,,,10.0,0.0,,0,0,0
Estonia,EST,1921,,,10.0,0.0,,0,0,0
Estonia,EST,1922,,,10.0,0.0,,0,0,0
Estonia,EST,1923,,,10.0,0.0,,0,0,0
Estonia,EST,1924,,,10.0,0.0,,0,0,0
Estonia,EST,1925,,,10.0,0.0,,0,0,0
Estonia,EST,1926,,,10.0,0.0,,0,0,0
Estonia,EST,1927,,,10.0,0.0,,0,0,0
Estonia,EST,1928,,,10.0,0.0,,0,0,0
Estonia,EST,1929,,,10.0,0.0,,0,0,0
Estonia,EST,1930,,,10.0,0.0,,0,0,0
Estonia,EST,1931,,,10.0,0.0,,0,0,0
Estonia,EST,1932,,,10.0,0.0,,0,0,0
Estonia,EST,1933,,,6.0,0.0,,0,0,0
Estonia,EST,1934,,,2.0,0.0,,0,0,0
Estonia,EST,1935,,,-2.0,0.0,,0,0,0
Estonia,EST,1936,,,-6.0,0.0,,0,1,0
Estonia,EST,1937,,,-6.0,0.0,,0,1,0
Estonia,EST,1938,,,-6.0,0.0,,0,1,0
Estonia,EST,1939,,,-6.0,0.0,,0,1,0
Estonia,EST,1940,,,-6.0,0.0,,0,1,0
Estonia,EST,1941,,,-9.0,0.0,,0,1,0
Estonia,EST,1942,,,-9.0,0.0,,0,1,0
Estonia,EST,1943,,,-9.0,0.0,,0,1,0
Estonia,EST,1944,,,-9.0,0.0,,0,1,0
Estonia,EST,1945,,,-9.0,0.0,,0,1,0
Estonia,EST,1946,,,-9.0,0.0,,0,1,0
Estonia,EST,1947,,,-9.0,0.0,,0,1,0
Estonia,EST,1948,,,-9.0,0.0,,0,1,0
Estonia,EST,1949,,,-9.0,0.0,,0,1,0
Estonia,EST,1950,,,-9.0,0.0,,0,1,0
Estonia,EST,1951,,,-9.0,0.0,,0,1,0
Estonia,EST,1952,,,-9.0,0.0,,0,1,0
Estonia,EST,1953,,,-7.0,0.0,,0,1,0
Estonia,EST,1954,,,-7.0,0.0,,0,1,0
Estonia,EST,1955,,,-7.0,0.0,,0,1,0
Estonia,EST,1956,,,-7.0,0.0,,0,1,0
Estonia,EST,1957,,,-7.0,0.0,,0,1,0
Estonia,EST,1958,,,-7.0,0.0,,0,1,0
Estonia,EST,1959,,,-7.0,0.0,,0,1,0
Estonia,EST,1960,,,-7.0,0.0,,0,1,0
Estonia,EST,1961,,,-7.0,0.0,,0,1,0
Estonia,EST,1962,,,-7.0,0.0,,0,1,0
Estonia,EST,1963,,,-7.0,0.0,,0,1,0
Estonia,EST,1964,,,-7.0,0.0,,0,1,0
Estonia,EST,1965,,,-7.0,0.0,,0,1,0
Estonia,EST,1966,,,-7.0,0.0,,0,1,0
Estonia,EST,1967,,,-7.0,0.0,,0,1,0
Estonia,EST,1968,,,-7.0,0.0,,0,1,0
Estonia,EST,1969,,,-7.0,0.0,,0,1,0
Estonia,EST,1970,,,-7.0,0.0,,0,1,0
Estonia,EST,1971,,,-7.0,0.0,,0,1,0
Estonia,EST,1972,,,-7.0,0.0,,0,1,0
Estonia,EST,1973,13799.0,,-7.0,0.0,,0,1,0
Estonia,EST,1974,,,-7.0,0.0,,0,1,0
Estonia,EST,1975,,,-7.0,0.0,,0,1,0
Estonia,EST,1976,,,-7.0,0.0,,0,1,0
Estonia,EST,1977,,,-7.0,0.0,,0,1,0
Estonia,EST,1978,,,-7.0,0.0,,0,1,0
Estonia,EST,1979,,,-7.0,0.0,,0,1,0
Estonia,EST,1980,15044.0,,-7.0,0.0,,0,1,0
Estonia,EST,1981,15478.0,,-7.0,0.0,0.02884871044934867,0,1,0
Estonia,EST,1982,15927.0,,-7.0,0.0,0.029008915880604835,0,1,0
Estonia,EST,1983,16361.0,,-7.0,0.0,0.027249325045520134,0,1,0
Estonia,EST,1984,16660.0,,-7.0,0.0,0.018275166554611477,0,1,0
Estonia,EST,1985,16541.0,,-7.0,0.0,-0.0071428571428571175,0,1,0
Estonia,EST,1986,16866.0,,-7.0,0.0,0.01964814702859563,0,1,0
Estonia,EST,1987,16898.0,,-7.0,0.0,0.0018973081939996916,0,1,0
Estonia,EST,1988,17661.0,,-6.0,0.0,0.04515327257663637,0,1,0
Estonia,EST,1989,18779.0,,-4.0,0.0,0.06330332370760439,0,0,0
Estonia,EST,1990,17247.0,,0.0,0.0,-0.08158048884392144,1,0,0
Estonia,EST,1991,15350.635,,6.0,0.0,-0.10995332521597956,1,0,0
Estonia,EST,1992,13214.388,,6.0,0.0,-0.13916342874415288,1,0,0
Estonia,EST,1993,12207.185,,6.0,0.0,-0.07622017758219313,1,0,0
Estonia,EST,1994,12070.061,,6.0,0.0,-0.011233056597405477,0,0,0
Estonia,EST,1995,12881.278,,6.0,0.0,0.06720902239019333,0,0,0
Estonia,EST,1996,13547.661,,6.0,0.0,0.05173267745638288,0,0,0
Estonia,EST,1997,15074.775,,6.0,0.0,0.11272159821536709,0,0,0
Estonia,EST,1998,15593.005,,6.0,0.0,0.03437729584686999,0,0,0
Estonia,EST,1999,15335.106,,7.0,0.0,-0.016539403405565478,0,0,0
Estonia,EST,2000,16806.975,,9.0,0.0,0.09598036035746982,0,0,0
Estonia,EST,2001,17696.61,,9.0,0.0,0.05293248785102622,0,0,0
Estonia,EST,2002,18589.15,,9.0,0.0,0.05043564840949766,0,0,0
Estonia,EST,2003,19771.742,,9.0,0.0,0.06361732516010665,0,0,0
Estonia,EST,2004,20803.758,,9.0,0.0,0.05219651358995092,0,0,0
Estonia,EST,2005,22518.541,,9.0,0.0,0.08242659811751318,0,0,0
Estonia,EST,2006,24578.816,,9.0,0.0,0.09149238398704407,0,0,0
Estonia,EST,2007,26177.871,,9.0,0.0,0.06505825992594594,0,0,0
Estonia,EST,2008,24429.021,,9.0,0.0,-0.06680642593127606,1,0,0
Estonia,EST,2009,20538.049,,9.0,0.0,-0.159276624306803,1,0,0
Estonia,EST,2010,20713.426,,9.0,0.0,0.008539126574291567,0,0,0
Estonia,EST,2011,21997.0,,9.0,0.0,0.06196821327384483,0,0,0
Estonia,EST,2012,22784.3,,9.0,0.0,0.035791244260581,0,0,0
Estonia,EST,2013,23204.111,,9.0,0.0,0.018425450858705394,0,0,0
Estonia,EST,2014,23982.828,,9.0,0.0,0.03355944125590504,0,0,0
Estonia,EST,2015,24473.66,,9.0,0.0,0.020465976739690417,0,0,0
Estonia,EST,2016,25196.154,,9.0,0.0,0.029521289418909857,0,0,0
Estonia,EST,2017,26661.627,,9.0,0.0,0.05816256719180246,0,0,0
Estonia,EST,2018,27596.41,,9.0,0.0,0.035060988588580866,0,0,0
Estonia,EST,2019,28505.604,,,0.0,0.03294609697420792,0,0,0
Estonia,EST,2020,28261.582,,,0.0,-0.008560492175503476,0,0,0
Estonia,EST,2021,30499.156,,,0.0,0.0791736994765544,0,0,0
Estonia,EST,2022,30067.395,,,0.0,-0.01415649010090636,0,0,0
Estonia,EST,2023,,,,0.0,,0,0,0
Estonia,EST,2024,,,,0.0,,0,0,0
Estonia,EST,2025,,,,0.0,,0,0,0
Eswatini,SWZ,1950,604.0,,,0.0,,0,0,0
Eswatini,SWZ,1951,623.0,,,0.0,0.0314569536423841,0,0,0
Eswatini,SWZ,1952,628.0,,,0.0,0.008025682182985605,0,0,0
Eswatini,SWZ,1953,638.0,,,0.0,0.015923566878981,0,0,0
Eswatini,SWZ,1954,658.0,,,0.0,0.03134796238244508,0,0,0
Eswatini,SWZ,1955,663.0,,,0.0,0.0075987841945288626,0,0,0
Eswatini,SWZ,1956,673.0,,,0.0,0.015082956259426794,0,0,0
Eswatini,SWZ,1957,682.0,,,0.0,0.013372956909361022,0,0,0
Eswatini,SWZ,1958,684.0,,,0.0,0.0029325513196480912,0,0,0
Eswatini,SWZ,1959,706.0,,,0.0,0.032163742690058506,0,0,0
Eswatini,SWZ,1960,783.0,,,0.0,0.10906515580736542,0,0,0
Eswatini,SWZ,1961,861.0,,,0.0,0.09961685823754785,0,0,0
Eswatini,SWZ,1962,1017.0,,,0.0,0.1811846689895471,0,0,0
Eswatini,SWZ,1963,1047.0,,,0.0,0.029498525073746285,0,0,0
Eswatini,SWZ,1964,1172.0,,,0.0,0.11938872970391601,0,0,0
Eswatini,SWZ,1965,1320.0,,,0.0,0.12627986348122877,0,0,0
Eswatini,SWZ,1966,1341.0,,,0.0,0.015909090909090873,0,0,0
Eswatini,SWZ,1967,1431.0,,,0.0,0.06711409395973145,0,0,0
Eswatini,SWZ,1968,1329.0,,-8.0,0.0,-0.07127882599580715,1,1,0
Eswatini,SWZ,1969,1350.0,,-8.0,0.0,0.015801354401805856,0,1,0
Eswatini,SWZ,1970,1704.0,,-8.0,0.0,0.26222222222222213,0,1,0
Eswatini,SWZ,1971,1722.0,,-8.0,0.0,0.010563380281690238,0,1,0
Eswatini,SWZ,1972,1889.0,,-8.0,0.0,0.09698025551684086,0,1,0
Eswatini,SWZ,1973,1902.0,,-10.0,0.0,0.006881948120698755,0,1,0
Eswatini,SWZ,1974,2204.0,,-10.0,0.0,0.15878023133543628,0,1,0
Eswatini,SWZ,1975,2856.0,,-10.0,0.0,0.295825771324864,0,1,0
Eswatini,SWZ,1976,3142.0,,-10.0,0.0,0.10014005602240905,0,1,0
Eswatini,SWZ,1977,3083.0,,-10.0,0.0,-0.01877784850413744,0,1,0
Eswatini,SWZ,1978,3030.0,,-10.0,0.0,-0.01719104768083035,0,1,0
Eswatini,SWZ,1979,2990.0,,-9.0,0.0,-0.01320132013201325,0,1,0
Eswatini,SWZ,1980,2946.0,,-9.0,0.0,-0.014715719063545185,0,1,0
Eswatini,SWZ,1981,3049.0,,-9.0,0.0,0.03496266123557357,0,1,0
Eswatini,SWZ,1982,3005.0,,-7.0,0.0,-0.014430960970810092,0,1,0
Eswatini,SWZ,1983,2888.0,,-7.0,0.0,-0.03893510815307821,0,1,0
Eswatini,SWZ,1984,2858.0,,-7.0,0.0,-0.010387811634348987,0,1,0
Eswatini,SWZ,1985,2812.0,,-7.0,0.0,-0.016095171448565426,0,1,0
Eswatini,SWZ,1986,3210.0,,-9.0,0.0,0.14153627311522055,0,1,0
Eswatini,SWZ,1987,3403.0,,-9.0,0.0,0.06012461059190022,0,1,0
Eswatini,SWZ,1988,3492.0,,-9.0,0.0,0.02615339406406103,0,1,0
Eswatini,SWZ,1989,3668.0,,-9.0,2.0,0.05040091638029787,0,1,0
Eswatini,SWZ,1990,3881.0,,-9.0,0.0,0.05806979280261726,0,1,0
Eswatini,SWZ,1991,3851.2898,,-9.0,0.0,-0.007655295027054865,0,1,0
Eswatini,SWZ,1992,3901.4001,,-6.0,0.0,0.013011303382051365,0,1,0
Eswatini,SWZ,1993,3982.2793,,-7.0,0.0,0.020730814048013357,0,1,0
Eswatini,SWZ,1994,4134.208,,-7.0,0.0,0.03815119145460222,0,1,0
Eswatini,SWZ,1995,4383.6777,,-7.0,0.0,0.060342803264857636,0,1,0
Eswatini,SWZ,1996,4514.5493,,-7.0,0.0,0.029854293348253957,0,1,0
Eswatini,SWZ,1997,4620.9185,,-7.0,0.0,0.02356142173483411,0,1,0
Eswatini,SWZ,1998,4712.536,,-7.0,0.0,0.019826685971630953,0,1,0
Eswatini,SWZ,1999,4827.286,,-7.0,0.0,0.024349946610487505,0,1,0
Eswatini,SWZ,2000,4894.5205,,-7.0,0.0,0.013928012551980506,0,1,0
Eswatini,SWZ,2001,4976.905,,-7.0,0.0,0.016831985891161416,0,1,0
Eswatini,SWZ,2002,5136.7246,,-7.0,0.0,0.032112246466428296,0,1,0
Eswatini,SWZ,2003,5377.5576,,-7.0,0.0,0.04688454584464208,0,1,0
Eswatini,SWZ,2004,5559.47,,-7.0,0.0,0.03382807094432616,0,1,0
Eswatini,SWZ,2005,5867.2334,,-7.0,0.0,0.055358406466803345,0,1,0
Eswatini,SWZ,2006,6187.766,,-7.0,0.0,0.05463096116135402,0,1,0
Eswatini,SWZ,2007,6467.8203,,-7.0,0.0,0.045259355314987815,0,1,0
Eswatini,SWZ,2008,6791.392,,-7.0,0.0,0.05002793599568611,0,1,0
Eswatini,SWZ,2009,7011.095,,-7.0,0.0,0.03235021627377721,0,1,0
Eswatini,SWZ,2010,7192.752,,-7.0,0.0,0.025909932756580822,0,1,0
Eswatini,SWZ,2011,7389.0,,-7.0,0.0,0.02728413269357821,0,1,0
Eswatini,SWZ,2012,7552.0,,-7.0,0.0,0.0220598186493437,0,1,0
Eswatini,SWZ,2013,7805.0,,-7.0,0.0,0.033501059322033955,0,1,0
Eswatini,SWZ,2014,7927.0,,-7.0,0.0,0.01563100576553489,0,1,0
Eswatini,SWZ,2015,7969.0,,-7.0,0.0,0.005298347420209515,0,1,0
Eswatini,SWZ,2016,7993.1494,,-7.0,0.0,0.003030417869243296,0,1,0
Eswatini,SWZ,2017,8092.3403,,-7.0,0.0,0.012409489055715595,0,1,0
Eswatini,SWZ,2018,8219.499,,-7.0,0.0,0.015713464249643483,0,1,0
Eswatini,SWZ,2019,8375.426,,,0.0,0.018970377634938584,0,0,0
Eswatini,SWZ,2020,8167.6895,,,0.0,-0.024803096582788675,0,0,0
Eswatini,SWZ,2021,8725.725,,,48.0,0.06832232052895737,0,0,1
Eswatini,SWZ,2022,8522.45,,,0.0,-0.02329605849370675,0,0,0
Eswatini,SWZ,2023,,,,0.0,,0,0,0
Eswatini,SWZ,2024,,,,0.0,,0,0,0
Eswatini,SWZ,2025,,,,0.0,,0,0,0
Ethiopia,ETH,1950,622.0,,,0.0,,0,0,0
Ethiopia,ETH,1951,630.0,,,0.0,0.012861736334405238,0,0,0
Ethiopia,ETH,1952,636.0,,,0.0,0.00952380952380949,0,0,0
Ethiopia,ETH,1953,662.0,,,0.0,0.04088050314465419,0,0,0
Ethiopia,ETH,1954,650.0,,,0.0,-0.01812688821752262,0,0,0
Ethiopia,ETH,1955,673.0,,,0.0,0.03538461538461535,0,0,0
Ethiopia,ETH,1956,682.0,,,0.0,0.013372956909361022,0,0,0
Ethiopia,ETH,1957,665.0,,,0.0,-0.024926686217008776,0,0,0
Ethiopia,ETH,1958,674.0,,,0.0,0.013533834586466176,0,0,0
Ethiopia,ETH,1959,681.0,,,0.0,0.010385756676557945,0,0,0
Ethiopia,ETH,1960,701.0,,,0.0,0.029368575624082238,0,0,0
Ethiopia,ETH,1961,722.0,,,0.0,0.029957203994293913,0,0,0
Ethiopia,ETH,1962,736.0,,,0.0,0.01939058171745156,0,0,0
Ethiopia,ETH,1963,818.0,,,0.0,0.11141304347826098,0,0,0
Ethiopia,ETH,1964,840.0,,,0.0,0.02689486552567244,0,0,0
Ethiopia,ETH,1965,872.0,,,0.0,0.03809523809523818,0,0,0
Ethiopia,ETH,1966,888.0,,,0.0,0.0183486238532109,0,0,0
Ethiopia,ETH,1967,907.0,,,0.0,0.021396396396396344,0,0,0
Ethiopia,ETH,1968,902.0,,,0.0,-0.005512679162072764,0,0,0
Ethiopia,ETH,1969,917.0,,,0.0,0.016629711751662946,0,0,0
Ethiopia,ETH,1970,948.0,,,0.0,0.03380588876772084,0,0,0
Ethiopia,ETH,1971,968.0,,,0.0,0.021097046413502074,0,0,0
Ethiopia,ETH,1972,995.0,,,0.0,0.02789256198347112,0,0,0
Ethiopia,ETH,1973,1004.0,,,0.0,0.009045226130653283,0,0,0
Ethiopia,ETH,1974,993.0,,,0.0,-0.010956175298804771,0,0,0
Ethiopia,ETH,1975,972.0,,,0.0,-0.02114803625377648,0,0,0
Ethiopia,ETH,1976,974.0,,,0.0,0.002057613168724215,0,0,0
Ethiopia,ETH,1977,977.0,,,0.0,0.0030800821355236874,0,0,0
Ethiopia,ETH,1978,952.0,,,0.0,-0.025588536335721557,0,0,0
Ethiopia,ETH,1979,999.0,,,0.0,0.04936974789915971,0,0,0
Ethiopia,ETH,1980,1033.0,,,0.0,0.03403403403403393,0,0,0
Ethiopia,ETH,1981,1009.0,,,0.0,-0.023233301064859657,0,0,0
Ethiopia,ETH,1982,980.0,,,0.0,-0.0287413280475719,0,0,0
Ethiopia,ETH,1983,999.0,,,0.0,0.019387755102040716,0,0,0
Ethiopia,ETH,1984,956.0,,,0.0,-0.04304304304304307,0,0,0
Ethiopia,ETH,1985,880.0,,,0.0,-0.07949790794979084,1,0,0
Ethiopia,ETH,1986,920.0,,,0.0,0.045454545454545414,0,0,0
Ethiopia,ETH,1987,980.0,,,0.0,0.0652173913043479,0,0,0
Ethiopia,ETH,1988,969.0,,,0.0,-0.011224489795918391,0,0,0
Ethiopia,ETH,1989,956.0,,,18767.0,-0.013415892672858587,0,0,1
Ethiopia,ETH,1990,915.0,,,19154.0,-0.042887029288702916,0,0,1
Ethiopia,ETH,1991,810.7901,,,6388.0,-0.11389060109289617,1,0,1
Ethiopia,ETH,1992,708.3693,,,1014.0,-0.12632221335706995,1,0,1
Ethiopia,ETH,1993,699.22723,,1.0,124.0,-0.012905796453911766,0,0,1
Ethiopia,ETH,1994,731.7509,,1.0,75.0,0.046513734884152,0,0,1
Ethiopia,ETH,1995,744.1418,,1.0,1029.0,0.016933221400889265,0,0,1
Ethiopia,ETH,1996,782.99414,,1.0,52.0,0.052210936141471986,0,0,1
Ethiopia,ETH,1997,815.14545,,1.0,0.0,0.041062005904667354,0,0,0
Ethiopia,ETH,1998,786.279,,1.0,1024.0,-0.035412637094398236,0,0,1
Ethiopia,ETH,1999,761.90326,,1.0,2798.0,-0.03100138754818571,0,0,1
Ethiopia,ETH,2000,771.7315,,1.0,472.0,0.012899590428317564,0,0,1
Ethiopia,ETH,2001,783.89636,,1.0,370.0,0.015763073037708075,0,0,1
Ethiopia,ETH,2002,793.9149,,1.0,801.0,0.012780439495853724,0,0,1
Ethiopia,ETH,2003,764.52826,,1.0,1064.0,-0.0370148488206985,0,0,1
Ethiopia,ETH,2004,771.4652,,1.0,465.0,0.009073490625447933,0,0,1
Ethiopia,ETH,2005,829.2432,,-3.0,247.0,0.07489385133639215,0,0,1
Ethiopia,ETH,2006,880.6544,,-3.0,399.0,0.061997734802045956,0,0,1
Ethiopia,ETH,2007,936.3743,,-3.0,471.0,0.06327101755240183,0,0,1
Ethiopia,ETH,2008,989.9804,,-3.0,275.0,0.05724858104285868,0,0,1
Ethiopia,ETH,2009,1043.5319,,-3.0,567.0,0.05409349518434903,0,0,1
Ethiopia,ETH,2010,1106.383,,-3.0,151.0,0.06022920813441357,0,0,1
Ethiopia,ETH,2011,1199.0,,-3.0,51.0,0.08371151762093221,0,0,1
Ethiopia,ETH,2012,1291.7769,,-3.0,361.0,0.07737856547122601,0,0,1
Ethiopia,ETH,2013,1385.158,,-3.0,77.0,0.07228887588870792,0,0,1
Ethiopia,ETH,2014,1488.9333,,-3.0,125.0,0.07491946767083602,0,0,1
Ethiopia,ETH,2015,1601.2638,,-3.0,307.0,0.07544360784999582,0,0,1
Ethiopia,ETH,2016,1722.3092,,-3.0,554.0,0.07559366545349988,0,0,1
Ethiopia,ETH,2017,1840.3696,,-3.0,449.0,0.06854773811810344,0,0,1
Ethiopia,ETH,2018,1936.8275,,1.0,657.0,0.052412243714523576,0,0,1
Ethiopia,ETH,2019,2030.6775,,,414.0,0.04845552843503098,0,0,1
Ethiopia,ETH,2020,2121.8591,,,24418.0,0.04490205854942508,0,0,1
Ethiopia,ETH,2021,2190.6753,,,129481.0,0.032432030948708945,0,0,1
Ethiopia,ETH,2022,2289.409,,,164991.0,0.04506998367124515,0,0,1
Ethiopia,ETH,2023,,,,2318.0,,0,0,1
Ethiopia,ETH,2024,,,,4053.0,,0,0,1
Ethiopia,ETH,2025,,,,3655.0,,0,0,1
Ethiopia (former),OWID_ERE,1855,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1856,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1857,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1858,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1859,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1860,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1861,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1862,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1863,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1864,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1865,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1866,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1867,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1868,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1869,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1870,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1871,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1872,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1873,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1874,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1875,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1876,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1877,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1878,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1879,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1880,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1881,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1882,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1883,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1884,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1885,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1886,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1887,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1888,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1889,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1890,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1891,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1892,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1893,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1894,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1895,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1896,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1897,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1898,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1899,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1900,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1901,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1902,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1903,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1904,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1905,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1906,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1907,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1908,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1909,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1910,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1911,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1912,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1913,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1914,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1915,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1916,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1917,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1918,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1919,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1920,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1921,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1922,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1923,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1924,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1925,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1926,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1927,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1928,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1929,,,4.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1930,,,-5.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1931,,,-5.0,0.0,,0,0,0
Ethiopia (former),OWID_ERE,1932,,,-5.0,0.0,,0,0,0
